FECHA,N° DOC,TERCERO,DESCRIPCIÓN,ORIGEN,DEBITO,CREDITO,SALDO
03/23/2024,36674,,13534,Terminal LS - Efectivo TPV,"90466,99",0,"40255545,28"
03/23/2024,36677,,13576,Terminal LS - Efectivo TPV,52500,0,"40308045,28"
03/23/2024,36676,,13568,Terminal LS - Efectivo TPV,"125999,99",0,"40434045,27"
03/23/2024,36580,,13574,Terminal SE - Efectivo TPV,"121714,99",0,"40555760,26"
03/23/2024,36571,,13539,Terminal SE - Efectivo TPV,"64681,01",0,"40620441,27"
03/23/2024,36572,,13540,Terminal SE - Efectivo TPV,50500,0,"40670941,27"
03/23/2024,36576,,13557,Terminal SE - Efectivo TPV,91013,0,"40761954,27"
03/23/2024,36573,,13548,Terminal SE - Efectivo TPV,157606,0,"40838200,27"
03/24/2024,37226,,13676,Terminal SE - Efectivo TPV,69000,0,"40907200,27"
03/24/2024,36680,,,Terminal LS - Efectivo TPV,0,549600,"40357600,27"
03/24/2024,36680,,,Terminal LS - Efectivo TPV,549600,0,"40907200,27"
03/24/2024,37214,,13613,Terminal SE - Efectivo TPV,"261675,99",0,"41168876,26"
03/24/2024,37218,,13638,Terminal SE - Efectivo TPV,70964,0,"41239840,26"
03/24/2024,37228,,13690,Terminal SE - Efectivo TPV,"125648,01",0,"41365488,27"
03/24/2024,37222,,13654,Terminal SE - Efectivo TPV,"91231,01",0,"41456719,28"
03/24/2024,37223,,13657,Terminal SE - Efectivo TPV,"81500,01",0,"41538219,29"
03/24/2024,37229,,13699,Terminal SE - Efectivo TPV,63000,0,"41601219,29"
03/24/2024,37225,,13662,Terminal SE - Efectivo TPV,62000,0,"41663219,29"
03/24/2024,37224,,13660,Terminal SE - Efectivo TPV,56000,0,"41719219,29"
03/24/2024,37221,,13653,Terminal SE - Efectivo TPV,72876,0,"41792095,29"
03/24/2024,37230,,13701,Terminal SE - Efectivo TPV,67000,0,"41859095,29"
03/24/2024,37227,,13687,Terminal SE - Efectivo TPV,"514470,01",0,"42373565,3"
03/24/2024,37215,,13618,Terminal SE - Efectivo TPV,"149247,99",0,"42522813,29"
03/24/2024,37213,,13608,Terminal SE - Efectivo TPV,"88609,01",0,"42611422,3"
03/24/2024,37216,,13622,Terminal SE - Efectivo TPV,85222,0,"42696644,3"
03/24/2024,37220,,13651,Terminal SE - Efectivo TPV,56000,0,"42752644,3"
03/24/2024,37219,,13640,Terminal SE - Efectivo TPV,72548,0,"42825192,3"
03/24/2024,37212,,13601,Terminal SE - Efectivo TPV,27000,0,"42852192,3"
03/24/2024,37288,,13689,Terminal SE - Transferencia TPV,"78694,99",0,"42930887,29"
03/24/2024,37287,,13689,Terminal SE - Transferencia TPV,78693,0,"43009580,29"
03/24/2024,37217,,13629,Terminal SE - Efectivo TPV,89000,0,"43098580,29"
03/24/2024,37286,,13688,Terminal SE - Transferencia TPV,123900,0,"43222480,29"
03/24/2024,36583,,,Terminal SE - Efectivo TPV,0,1315000,"41907480,29"
03/24/2024,36583,,,Terminal SE - Efectivo TPV,1315000,0,"43222480,29"
03/25/2024,37231,,,Terminal SE - Efectivo TPV,2103000,0,"45325480,29"
03/25/2024,37721,,13769,Terminal SE - Efectivo TPV,92870,0,"45418350,29"
03/25/2024,37716,,13743,Terminal SE - Efectivo TPV,78339,0,"45496689,29"
03/25/2024,37720,,13766,Terminal SE - Efectivo TPV,"85822,99",0,"45582512,28"
03/25/2024,37715,,13741,Terminal SE - Efectivo TPV,237857,0,"45820369,28"
03/25/2024,37718,,13753,Terminal SE - Efectivo TPV,10000,0,"45830369,28"
03/25/2024,37719,,13759,Terminal SE - Efectivo TPV,63698,0,"45894067,28"
03/25/2024,37717,,13750,Terminal SE - Efectivo TPV,175143,0,"46069210,28"
03/25/2024,37713,,13736,Terminal SE - Efectivo TPV,"104451,99",0,"46173662,27"
03/25/2024,37711,,13729,Terminal SE - Efectivo TPV,100000,0,"46273662,27"
03/25/2024,37714,,13738,Terminal SE - Efectivo TPV,92543,0,"46366205,27"
03/25/2024,37710,,13718,Terminal SE - Efectivo TPV,12305,0,"46378510,27"
03/25/2024,37712,,13730,Terminal SE - Efectivo TPV,74296,0,"46452806,27"
03/25/2024,37231,,,Terminal SE - Efectivo TPV,0,2103000,"44349806,27"
03/26/2024,37722,,,Terminal SE - Efectivo TPV,1127600,0,"45477406,27"
03/26/2024,37722,,,Terminal SE - Efectivo TPV,0,1127600,"44349806,27"
03/27/2024,39608,,13813,Terminal SE - Efectivo TPV,44000,0,"44393806,27"
03/27/2024,39607,,13812,Terminal SE - Efectivo TPV,158000,0,"44551806,27"
03/27/2024,39606,,13809,Terminal SE - Efectivo TPV,62550,0,"44614356,27"
03/27/2024,39605,,13808,Terminal SE - Efectivo TPV,"203440,99",0,"44817797,26"
03/27/2024,39604,,13800,Terminal SE - Efectivo TPV,50000,0,"44867797,26"
03/27/2024,39615,,13856,Terminal SE - Efectivo TPV,11700,0,"44012508,51"
03/27/2024,39614,,13846,Terminal SE - Efectivo TPV,"211416,99",0,"44223925,5"
03/27/2024,39613,,13834,Terminal SE - Efectivo TPV,"144768,99",0,"44368694,49"
03/27/2024,39612,,13832,Terminal SE - Efectivo TPV,74600,0,"44443294,49"
03/27/2024,39610,,13822,Terminal SE - Efectivo TPV,93089,0,"44536383,49"
03/27/2024,39611,,13824,Terminal SE - Efectivo TPV,67085,0,"44603468,49"
03/27/2024,39609,,13819,Terminal SE - Efectivo TPV,"83692,99",0,"44687161,48"
03/28/2024,40178,,13913,Terminal SE - Efectivo TPV,"184647,98",0,"44871809,46"
03/28/2024,40175,,13906,Terminal SE - Efectivo TPV,"144768,99",0,"44710308,45"
03/28/2024,40182,,13950,Terminal SE - Efectivo TPV,"170990,99",0,"44881299,44"
03/28/2024,40167,,13874,Terminal SE - Efectivo TPV,42700,0,"44923999,44"
03/28/2024,40181,,13931,Terminal SE - Efectivo TPV,98150,0,"45022149,44"
03/28/2024,40179,,13926,Terminal SE - Efectivo TPV,111000,0,"45133149,44"
03/28/2024,40174,,13904,Terminal SE - Efectivo TPV,72100,0,"45205249,44"
03/28/2024,40176,,13911,Terminal SE - Efectivo TPV,"84511,99",0,"45289761,43"
03/28/2024,40165,,13865,Terminal SE - Efectivo TPV,48500,0,"45338261,43"
03/28/2024,40183,,13951,Terminal SE - Efectivo TPV,95274,0,"45433535,43"
03/28/2024,40168,,13879,Terminal SE - Efectivo TPV,"330199,98",0,"45763735,41"
03/28/2024,40171,,13891,Terminal SE - Efectivo TPV,5000,0,"45768735,41"
03/28/2024,40173,,13897,Terminal SE - Efectivo TPV,"78120,01",0,"45846855,42"
03/28/2024,40170,,13890,Terminal SE - Efectivo TPV,"92199,99",0,"45939055,41"
03/28/2024,40180,,13930,Terminal SE - Efectivo TPV,"169999,99",0,"46109055,4"
03/28/2024,40172,,13896,Terminal SE - Efectivo TPV,"93962,99",0,"46203018,39"
03/28/2024,40166,,13873,Terminal SE - Efectivo TPV,"77300,01",0,"46280318,4"
03/28/2024,40169,,13889,Terminal SE - Efectivo TPV,8600,0,"46288918,4"
03/28/2024,40177,,13912,Terminal SE - Efectivo TPV,92870,0,"46381788,4"
03/28/2024,39616,,,Terminal SE - Efectivo TPV,1204300,0,"47586088,4"
03/28/2024,39616,,,Terminal SE - Efectivo TPV,0,1204300,"46381788,4"
03/29/2024,40856,,13973,Terminal SE - Efectivo TPV,94837,0,"46476625,4"
03/29/2024,40184,,,Terminal SE - Efectivo TPV,0,2000900,"44475725,4"
03/29/2024,40184,,,Terminal SE - Efectivo TPV,2000900,0,"46476625,4"
03/29/2024,40860,,13987,Terminal SE - Efectivo TPV,196776,0,"46673401,4"
03/29/2024,40855,,13970,Terminal SE - Efectivo TPV,78776,0,"46752177,4"
03/29/2024,40862,,13992,Terminal SE - Efectivo TPV,"196229,98",0,"46948407,38"
03/29/2024,40861,,13989,Terminal SE - Efectivo TPV,4000,0,"46952407,38"
03/29/2024,40875,,14054,Terminal SE - Efectivo TPV,"271728,01",0,"47224135,39"
03/29/2024,40857,,13978,Terminal SE - Efectivo TPV,"76949,99",0,"47266085,38"
03/29/2024,40869,,14016,Terminal SE - Efectivo TPV,112646,0,"47378731,38"
03/29/2024,40874,,14045,Terminal SE - Efectivo TPV,105000,0,"47483731,38"
03/29/2024,40876,,14071,Terminal SE - Efectivo TPV,92870,0,"47576601,38"
03/29/2024,40854,,13969,Terminal SE - Efectivo TPV,"81507,01",0,"47658108,39"
03/29/2024,40870,,14017,Terminal SE - Efectivo TPV,113500,0,"47771608,39"
03/29/2024,40863,,13993,Terminal SE - Efectivo TPV,"28174,99",0,"47799783,38"
03/29/2024,40865,,13999,Terminal SE - Efectivo TPV,"61500,01",0,"47861283,39"
03/29/2024,40859,,13982,Terminal SE - Efectivo TPV,30600,0,"47891883,39"
03/29/2024,40866,,14005,Terminal SE - Efectivo TPV,"79530,01",0,"47971413,4"
03/29/2024,40873,,14024,Terminal SE - Efectivo TPV,107620,0,"48079033,4"
03/29/2024,40879,,14077,Terminal SE - Efectivo TPV,"155967,99",0,"48235001,39"
03/29/2024,40868,,14012,Terminal SE - Efectivo TPV,8100,0,"48243101,39"
03/29/2024,40864,,13995,Terminal SE - Efectivo TPV,166730,0,"48409831,39"
03/29/2024,40872,,14023,Terminal SE - Efectivo TPV,45050,0,"48454881,39"
03/29/2024,40877,,14072,Terminal SE - Efectivo TPV,30000,0,"48484881,39"
03/29/2024,40858,,13980,Terminal SE - Efectivo TPV,"230100,01",0,"48714981,4"
03/29/2024,40871,,14019,Terminal SE - Efectivo TPV,146800,0,"48861781,4"
03/29/2024,40878,,14073,Terminal SE - Efectivo TPV,50000,0,"48911781,4"
03/29/2024,40867,,14008,Terminal SE - Efectivo TPV,"450693,98",0,"49362475,38"
03/30/2024,41566,,14123,Terminal SE - Efectivo TPV,71000,0,"49347488,38"
03/30/2024,41579,,14188,Terminal SE - Efectivo TPV,73586,0,"49421074,38"
03/30/2024,41570,,14141,Terminal SE - Efectivo TPV,"99644,01",0,"49520718,39"
03/30/2024,41573,,14158,Terminal SE - Efectivo TPV,84130,0,"49604848,39"
03/30/2024,41560,,14105,Terminal SE - Efectivo TPV,"56500,01",0,"49208506,74"
03/30/2024,41572,,14148,Terminal SE - Efectivo TPV,"65664,99",0,"49274171,73"
03/30/2024,41568,,14135,Terminal SE - Efectivo TPV,155257,0,"49429428,73"
03/30/2024,41558,,14096,Terminal SE - Efectivo TPV,156350,0,"49585778,73"
03/30/2024,41578,,14185,Terminal SE - Efectivo TPV,"209777,99",0,"49795556,72"
03/30/2024,41555,,14090,Terminal SE - Efectivo TPV,"11700,01",0,"49807256,73"
03/30/2024,41563,,14111,Terminal SE - Efectivo TPV,147281,0,"49954537,73"
03/30/2024,41581,,14201,Terminal SE - Efectivo TPV,125102,0,"50079639,73"
03/30/2024,41564,,14116,Terminal SE - Efectivo TPV,160000,0,"50239639,73"
03/30/2024,41576,,14179,Terminal SE - Efectivo TPV,153000,0,"50392639,73"
03/30/2024,41562,,14110,Terminal SE - Efectivo TPV,102594,0,"50495233,73"
03/30/2024,41577,,14180,Terminal SE - Efectivo TPV,11000,0,"50506233,73"
03/30/2024,41559,,14097,Terminal SE - Efectivo TPV,120185,0,"50576418,73"
03/30/2024,41571,,14147,Terminal SE - Efectivo TPV,32000,0,"50608418,73"
03/30/2024,41569,,14140,Terminal SE - Efectivo TPV,94181,0,"50702599,73"
03/30/2024,40880,,,Terminal SE - Efectivo TPV,0,3015200,"47687399,73"
03/30/2024,40880,,,Terminal SE - Efectivo TPV,3015200,0,"50702599,73"
03/30/2024,41565,,14122,Terminal SE - Efectivo TPV,176891,0,"50879490,73"
03/30/2024,41561,,14109,Terminal SE - Efectivo TPV,247144,0,"51126634,73"
03/30/2024,41567,,14130,Terminal SE - Efectivo TPV,"136245,99",0,"51262880,72"
03/30/2024,41580,,14190,Terminal SE - Efectivo TPV,"157005,99",0,"51419886,71"
03/30/2024,41557,,14093,Terminal SE - Efectivo TPV,"71018,99",0,"51490905,7"
03/30/2024,41556,,14091,Terminal SE - Efectivo TPV,30000,0,"51520905,7"
03/30/2024,41575,,14173,Terminal SE - Efectivo TPV,"144057,99",0,"51664963,69"
03/30/2024,41574,,14163,Terminal SE - Efectivo TPV,10000,0,"51674963,69"
03/30/2024,41582,,14208,Terminal SE - Efectivo TPV,162141,0,"51837104,69"
03/31/2024,41954,,14224,Terminal SE - Efectivo TPV,"99425,99",0,"51922330,68"
03/31/2024,41955,,14225,Terminal SE - Efectivo TPV,64791,0,"51987121,68"
03/31/2024,41959,,14231,Terminal SE - Efectivo TPV,84239,0,"52071360,68"
03/31/2024,41957,,14228,Terminal SE - Efectivo TPV,81398,0,"52152758,68"
03/31/2024,41962,,14238,Terminal SE - Efectivo TPV,"29799,99",0,"52182558,67"
03/31/2024,41958,,14230,Terminal SE - Efectivo TPV,130674,0,"52313232,67"
03/31/2024,41583,,,Terminal SE - Efectivo TPV,0,3063400,"49249832,67"
03/31/2024,41583,,,Terminal SE - Efectivo TPV,3063400,0,"52313232,67"
03/31/2024,41960,,14235,Terminal SE - Efectivo TPV,"124000,01",0,"52437232,68"
03/31/2024,41956,,14227,Terminal SE - Efectivo TPV,45200,0,"52482432,68"
03/31/2024,41963,,14251,Terminal SE - Efectivo TPV,54500,0,"52536932,68"
03/31/2024,41961,,14237,Terminal SE - Efectivo TPV,"199629,99",0,"52736562,67"
03/31/2024,41964,,14254,Terminal SE - Efectivo TPV,131876,0,"52868438,67"
04/01/2024,41965,,,Terminal SE - Efectivo TPV,1045450,0,"53913888,67"
04/01/2024,41965,,,Terminal SE - Efectivo TPV,0,1045450,"51258438,67"
04/04/2024,42205,,14308,Terminal SE - Efectivo TPV,"3600,99",0,"51222039,66"
04/05/2024,42495,,14379,Terminal SE - Efectivo TPV,50000,0,"51115709,66"
04/05/2024,42486,,14330,Terminal SE - Efectivo TPV,"112999,99",0,"51228709,65"
04/05/2024,42487,,14332,Terminal SE - Efectivo TPV,71000,0,"51299709,65"
04/05/2024,42488,,14336,Terminal SE - Efectivo TPV,"71018,99",0,"51370728,64"
04/05/2024,42489,,14338,Terminal SE - Efectivo TPV,"102703,99",0,"51473432,63"
04/05/2024,42490,,14341,Terminal SE - Efectivo TPV,11700,0,"51485132,63"
04/05/2024,42491,,14355,Terminal SE - Efectivo TPV,12000,0,"51497132,63"
04/05/2024,42492,,14365,Terminal SE - Efectivo TPV,"77901,99",0,"51575034,62"
04/05/2024,42493,,14371,Terminal SE - Efectivo TPV,"109999,99",0,"51685034,61"
04/05/2024,42496,,14382,Terminal SE - Efectivo TPV,"113083,02",0,"51798117,63"
04/05/2024,42206,,,Terminal SE - Efectivo TPV,4000,0,"51802117,63"
04/05/2024,42206,,,Terminal SE - Efectivo TPV,0,4000,"51798117,63"
04/05/2024,42494,,14377,Terminal SE - Efectivo TPV,"250026,02",0,"52043563,65"
04/06/2024,43054,,14459,Terminal SE - Efectivo TPV,"161812,99",0,"52205376,64"
04/06/2024,42497,,,Terminal SE - Efectivo TPV,0,981100,"51224276,64"
04/06/2024,43058,,14473,Terminal SE - Efectivo TPV,"150000,01",0,"51374276,65"
04/06/2024,43043,,14415,Terminal SE - Efectivo TPV,10000,0,"51384276,65"
04/06/2024,42497,,,Terminal SE - Efectivo TPV,981100,0,"52240426,65"
04/06/2024,43059,,14481,Terminal SE - Efectivo TPV,165036,0,"52280512,65"
04/06/2024,43052,,14451,Terminal SE - Efectivo TPV,"74296,01",0,"52354808,66"
04/06/2024,43045,,14439,Terminal SE - Efectivo TPV,110500,0,"52465308,66"
04/06/2024,43056,,14470,Terminal SE - Efectivo TPV,"158450,01",0,"52623758,67"
04/06/2024,43044,,14432,Terminal SE - Efectivo TPV,"74733,01",0,"52698491,68"
04/06/2024,43055,,14466,Terminal SE - Efectivo TPV,"56500,01",0,"52754991,69"
04/06/2024,43041,,14409,Terminal SE - Efectivo TPV,62000,0,"52816991,69"
04/06/2024,43049,,14447,Terminal SE - Efectivo TPV,81944,0,"52898935,69"
04/06/2024,43048,,14444,Terminal SE - Efectivo TPV,114722,0,"53013657,69"
04/06/2024,43038,,14399,Terminal SE - Efectivo TPV,165965,0,"53179622,69"
04/06/2024,43039,,14403,Terminal SE - Efectivo TPV,62000,0,"53241622,69"
04/06/2024,43047,,14443,Terminal SE - Efectivo TPV,93744,0,"53335366,69"
04/06/2024,43042,,14414,Terminal SE - Efectivo TPV,116000,0,"53451366,69"
04/06/2024,43046,,14440,Terminal SE - Efectivo TPV,11700,0,"53463066,69"
04/06/2024,43040,,14406,Terminal SE - Efectivo TPV,53000,0,"53516066,69"
04/06/2024,43051,,14450,Terminal SE - Efectivo TPV,"125320,01",0,"53641386,7"
04/06/2024,43060,,14488,Terminal SE - Efectivo TPV,110461,0,"53751847,7"
04/06/2024,43057,,14472,Terminal SE - Efectivo TPV,"222888,99",0,"53974736,69"
04/06/2024,43050,,14448,Terminal SE - Efectivo TPV,"75000,01",0,"54049736,7"
04/06/2024,43053,,14457,Terminal SE - Efectivo TPV,136902,0,"54186638,7"
04/07/2024,43612,,14563,Terminal SE - Efectivo TPV,74296,0,"54260934,7"
04/07/2024,43603,,14512,Terminal SE - Efectivo TPV,"82708,99",0,"54343643,69"
04/07/2024,43617,,14569,Terminal SE - Efectivo TPV,"105250,01",0,"54448893,7"
04/07/2024,43610,,14541,Terminal SE - Efectivo TPV,10400,0,"54459293,7"
04/07/2024,43614,,14566,Terminal SE - Efectivo TPV,"95492,99",0,"54554786,69"
04/07/2024,43619,,14581,Terminal SE - Efectivo TPV,61185,0,"54615971,69"
04/07/2024,43061,,,Terminal SE - Efectivo TPV,0,2392900,"52223071,69"
04/07/2024,43613,,14564,Terminal SE - Efectivo TPV,73760,0,"52296831,69"
04/07/2024,43608,,14528,Terminal SE - Efectivo TPV,"80742,99",0,"52377574,68"
04/07/2024,43605,,14519,Terminal SE - Efectivo TPV,"169569,99",0,"52547144,67"
04/07/2024,43606,,14524,Terminal SE - Efectivo TPV,"391343,99",0,"52938488,66"
04/07/2024,43602,,14510,Terminal SE - Efectivo TPV,86861,0,"53025349,66"
04/07/2024,43607,,14525,Terminal SE - Efectivo TPV,128926,0,"53154275,66"
04/07/2024,43615,,14567,Terminal SE - Efectivo TPV,"115999,99",0,"53270275,65"
04/07/2024,43611,,14552,Terminal SE - Efectivo TPV,58000,0,"53328275,65"
04/07/2024,43618,,14578,Terminal SE - Efectivo TPV,63000,0,"53391275,65"
04/07/2024,43609,,14538,Terminal SE - Efectivo TPV,4320,0,"53395595,65"
04/07/2024,43061,,,Terminal SE - Efectivo TPV,2392900,0,"55788495,65"
04/07/2024,43616,,14568,Terminal SE - Efectivo TPV,61000,0,"55849495,65"
04/07/2024,43604,,14513,Terminal SE - Efectivo TPV,"521876,98",0,"56371372,63"
04/08/2024,43620,,,Terminal SE - Efectivo TPV,0,2138750,"54232622,63"
04/08/2024,43620,,,Terminal SE - Efectivo TPV,2138750,0,"56371372,63"
04/11/2024,43910,,14631,Terminal SE - Efectivo TPV,62550,0,"56433922,63"
04/11/2024,43911,,14636,Terminal SE - Efectivo TPV,111335,0,"56545257,63"
04/11/2024,43912,,14643,Terminal SE - Efectivo TPV,"84238,99",0,"56629496,62"
04/11/2024,43909,,14630,Terminal SE - Efectivo TPV,70472,0,"56699968,62"
04/11/2024,43908,,14622,Terminal SE - Efectivo TPV,70581,0,"56770549,62"
04/11/2024,43907,,14620,Terminal SE - Efectivo TPV,51000,0,"56821549,62"
04/12/2024,44259,,14705,Terminal SE - Efectivo TPV,"400000,01",0,"57221549,63"
04/12/2024,43913,,,Terminal SE - Efectivo TPV,450000,0,"57671549,63"
04/12/2024,43913,,,Terminal SE - Efectivo TPV,0,450000,"57221549,63"
04/12/2024,44258,,14703,Terminal SE - Efectivo TPV,"250476,99",0,"57472026,62"
04/12/2024,44257,,14700,Terminal SE - Efectivo TPV,88281,0,"57560307,62"
04/12/2024,44256,,14677,Terminal SE - Efectivo TPV,7300,0,"57567607,62"
04/12/2024,44255,,14676,Terminal SE - Efectivo TPV,12674,0,"57580281,62"
04/13/2024,44762,,14740,Terminal SE - Efectivo TPV,152307,0,"57732588,62"
04/13/2024,44768,,14796,Terminal SE - Efectivo TPV,"172902,99",0,"57905491,61"
04/13/2024,44763,,14766,Terminal SE - Efectivo TPV,132300,0,"58037791,61"
04/13/2024,44772,,14809,Terminal SE - Efectivo TPV,5000,0,"58042791,61"
04/13/2024,44765,,14784,Terminal SE - Efectivo TPV,125867,0,"58168658,61"
04/13/2024,44766,,14785,Terminal SE - Efectivo TPV,11600,0,"58180258,61"
04/13/2024,44769,,14801,Terminal SE - Efectivo TPV,57000,0,"58237258,61"
04/13/2024,44758,,14726,Terminal SE - Efectivo TPV,196175,0,"58433433,61"
04/13/2024,44771,,14804,Terminal SE - Efectivo TPV,"64999,99",0,"58498433,6"
04/13/2024,44760,,14735,Terminal SE - Efectivo TPV,62500,0,"58560933,6"
04/13/2024,44770,,14803,Terminal SE - Efectivo TPV,6337,0,"58567270,6"
04/13/2024,44767,,14795,Terminal SE - Efectivo TPV,145315,0,"58712585,6"
04/13/2024,44764,,14780,Terminal SE - Efectivo TPV,149904,0,"58862489,6"
04/13/2024,44761,,14739,Terminal SE - Efectivo TPV,"103140,99",0,"58965630,59"
04/13/2024,44260,,,Terminal SE - Efectivo TPV,758900,0,"59724530,59"
04/13/2024,44260,,,Terminal SE - Efectivo TPV,0,758900,"58965630,59"
04/13/2024,44759,,14727,Terminal SE - Efectivo TPV,"72001,99",0,"59037632,58"
04/14/2024,45409,,14874,Terminal SE - Efectivo TPV,962000,0,"59815877,96"
04/14/2024,45392,,14823,Terminal SE - Efectivo TPV,9500,0,"59825377,96"
04/14/2024,45393,,14825,Terminal SE - Efectivo TPV,99098,0,"59924475,96"
04/14/2024,45398,,14841,Terminal SE - Efectivo TPV,190384,0,"60114859,96"
04/14/2024,45403,,14859,Terminal SE - Efectivo TPV,51450,0,"60166309,96"
04/14/2024,44773,,,Terminal SE - Efectivo TPV,1457200,0,"61623509,96"
04/14/2024,44773,,,Terminal SE - Efectivo TPV,0,1457200,"60166309,96"
04/14/2024,45402,,14858,Terminal SE - Efectivo TPV,4000,0,"60129629,96"
04/14/2024,45411,,14879,Terminal SE - Efectivo TPV,98552,0,"60228181,96"
04/14/2024,45391,,14822,Terminal SE - Efectivo TPV,39804,0,"60267985,96"
04/14/2024,45401,,14847,Terminal SE - Efectivo TPV,"751157,01",0,"61019142,97"
04/14/2024,45395,,14832,Terminal SE - Efectivo TPV,119748,0,"61138890,97"
04/14/2024,45412,,14885,Terminal SE - Efectivo TPV,27083,0,"61165973,97"
04/14/2024,45396,,14833,Terminal SE - Efectivo TPV,7600,0,"61173573,97"
04/14/2024,45407,,14866,Terminal SE - Efectivo TPV,135050,0,"61308623,97"
04/14/2024,45397,,14835,Terminal SE - Efectivo TPV,"83692,99",0,"61392316,96"
04/14/2024,45400,,14846,Terminal SE - Efectivo TPV,190439,0,"61582755,96"
04/14/2024,45399,,14845,Terminal SE - Efectivo TPV,"110897,99",0,"61693653,95"
04/14/2024,45405,,14862,Terminal SE - Efectivo TPV,"149800,02",0,"61843453,97"
04/14/2024,45406,,14863,Terminal SE - Efectivo TPV,"112000,01",0,"61955453,98"
04/14/2024,45394,,14830,Terminal SE - Efectivo TPV,"156240,98",0,"62111694,96"
04/14/2024,45410,,14878,Terminal SE - Efectivo TPV,74296,0,"62185990,96"
04/14/2024,45408,,14873,Terminal SE - Efectivo TPV,77530,0,"62263520,96"
04/14/2024,45404,,14859,Terminal SE - Efectivo TPV,62600,0,"62326120,96"
04/15/2024,45413,,,Terminal SE - Efectivo TPV,0,3513000,"58813120,96"
04/15/2024,45413,,,Terminal SE - Efectivo TPV,3513000,0,"62326120,96"
04/17/2024,45651,,14940,Terminal SE - Efectivo TPV,82400,0,"62408520,96"
04/17/2024,45654,,14946,Terminal SE - Efectivo TPV,10000,0,"62418520,96"
04/17/2024,45653,,14945,Terminal SE - Efectivo TPV,"84500,01",0,"62503020,97"
04/17/2024,45650,,14929,Terminal SE - Efectivo TPV,78770,0,"62581790,97"
04/17/2024,45649,,14927,Terminal SE - Efectivo TPV,95056,0,"62676846,97"
04/17/2024,45648,,14925,Terminal SE - Efectivo TPV,"80000,01",0,"62756846,98"
04/17/2024,45652,,14943,Terminal SE - Efectivo TPV,5000,0,"62761846,98"
04/18/2024,45747,,14964,Terminal SE - Efectivo TPV,150300,0,"62912146,98"
04/18/2024,45750,,14973,Terminal SE - Efectivo TPV,"98879,99",0,"63011026,97"
04/18/2024,45655,,,Terminal SE - Efectivo TPV,434750,0,"63445776,97"
04/18/2024,45748,,14967,Terminal SE - Efectivo TPV,"108493,99",0,"63554270,96"
04/18/2024,45655,,,Terminal SE - Efectivo TPV,0,434750,"63119520,96"
04/18/2024,45749,,14971,Terminal SE - Efectivo TPV,186232,0,"63305752,96"
04/19/2024,45992,,14987,Terminal SE - Efectivo TPV,83474,0,"63389226,96"
04/19/2024,45751,,,Terminal SE - Efectivo TPV,543850,0,"63933076,96"
04/19/2024,45994,,15019,Terminal SE - Efectivo TPV,67000,0,"64000076,96"
04/19/2024,45751,,,Terminal SE - Efectivo TPV,0,543850,"63456226,96"
04/19/2024,45993,,15005,Terminal SE - Efectivo TPV,"63250,01",0,"63519476,97"
04/20/2024,46480,,15090,Terminal SE - Efectivo TPV,88500,0,"63568496,97"
04/20/2024,46488,,15106,Terminal SE - Efectivo TPV,5900,0,"63574396,97"
04/20/2024,46473,,15063,Terminal SE - Efectivo TPV,310000,0,"63834397,28"
04/20/2024,46492,,15137,Terminal SE - Efectivo TPV,77574,0,"63911971,28"
04/20/2024,46487,,15105,Terminal SE - Efectivo TPV,149194,0,"64061165,28"
04/20/2024,46482,,15096,Terminal SE - Efectivo TPV,85331,0,"64146496,28"
04/20/2024,46489,,15113,Terminal SE - Efectivo TPV,65000,0,"64211496,28"
04/20/2024,46484,,15100,Terminal SE - Efectivo TPV,99700,0,"64260118,21"
04/20/2024,46475,,15074,Terminal SE - Efectivo TPV,"31999,99",0,"64292118,2"
04/20/2024,46476,,15075,Terminal SE - Efectivo TPV,"95999,99",0,"64388118,19"
04/20/2024,46477,,15076,Terminal SE - Efectivo TPV,19000,0,"64407118,19"
04/20/2024,46485,,15103,Terminal SE - Efectivo TPV,227751,0,"64634869,19"
04/20/2024,46483,,15097,Terminal SE - Efectivo TPV,"76590,99",0,"64711460,18"
04/20/2024,46471,,15050,Terminal SE - Efectivo TPV,5800,0,"64717260,18"
04/20/2024,46479,,15086,Terminal SE - Efectivo TPV,11700,0,"64728960,18"
04/20/2024,46472,,15058,Terminal SE - Efectivo TPV,142050,0,"64871010,18"
04/20/2024,46491,,15120,Terminal SE - Efectivo TPV,85200,0,"64956210,18"
04/20/2024,46478,,15081,Terminal SE - Efectivo TPV,77000,0,"65033210,18"
04/20/2024,46481,,15091,Terminal SE - Efectivo TPV,65000,0,"65098210,18"
04/20/2024,46486,,15104,Terminal SE - Efectivo TPV,68396,0,"65166606,18"
04/20/2024,46490,,15119,Terminal SE - Efectivo TPV,100000,0,"65266606,18"
04/20/2024,45995,,,Terminal SE - Efectivo TPV,0,213700,"65052906,18"
04/20/2024,46474,,15071,Terminal SE - Efectivo TPV,"88827,99",0,"65141734,17"
04/20/2024,45995,,,Terminal SE - Efectivo TPV,213700,0,"65355434,17"
04/21/2024,47025,,15182,Terminal SE - Efectivo TPV,160994,0,"65516428,17"
04/21/2024,46493,,,Terminal SE - Efectivo TPV,1966500,0,"67482928,17"
04/21/2024,46493,,,Terminal SE - Efectivo TPV,0,1966500,"65516428,17"
