FECHA,N° DOC,TERCERO,DESCRIPCIÓN,ORIGEN,DEBITO,CREDITO,SALDO
05/12/2024,52346,,16119,Terminal LS - Efectivo TPV,97000,0,"284942260,82"
05/12/2024,52347,,16130,Terminal LS - Efectivo TPV,275000,0,"285217260,82"
05/12/2024,52351,,16185,Terminal LS - Efectivo TPV,53000,0,"285211725,24"
05/12/2024,51876,,,Terminal LS - Efectivo TPV,0,1377500,"283834225,24"
05/12/2024,51920,,,Terminal LS - Transferencia TPV,2195131,0,"286029356,24"
05/12/2024,52350,,16175,Terminal LS - Efectivo TPV,4000,0,"286009356,24"
05/12/2024,52349,,16165,Terminal LS - Efectivo TPV,97787,0,"286107143,24"
05/12/2024,52348,,16149,Terminal LS - Efectivo TPV,7600,0,"286114743,24"
05/13/2024,52777,,16239,Terminal LS - Efectivo TPV,57650,0,"286172393,24"
05/13/2024,52778,,16242,Terminal LS - Efectivo TPV,83365,0,"286255758,24"
05/13/2024,52779,,16250,Terminal LS - Efectivo TPV,79000,0,"286334758,24"
05/13/2024,52780,,16254,Terminal LS - Efectivo TPV,82491,0,"286417249,24"
05/13/2024,52781,,16255,Terminal LS - Efectivo TPV,90139,0,"286507388,24"
05/13/2024,52782,,16271,Terminal LS - Efectivo TPV,91231,0,"286598619,24"
05/13/2024,52352,,,Terminal LS - Efectivo TPV,0,534400,"286064219,24"
05/13/2024,52783,,16272,Terminal LS - Efectivo TPV,"233599,99",0,"286297819,23"
05/13/2024,52784,,16276,Terminal LS - Efectivo TPV,153837,0,"286451656,23"
05/13/2024,52785,,16281,Terminal LS - Efectivo TPV,"91877,99",0,"286543534,22"
05/13/2024,52352,,,Terminal LS - Efectivo TPV,534400,0,"287077934,22"
05/13/2024,52774,,16192,Terminal LS - Efectivo TPV,"5599,99",0,"287083534,21"
05/13/2024,52775,,16211,Terminal LS - Efectivo TPV,78066,0,"287161600,21"
05/13/2024,52776,,16236,Terminal LS - Efectivo TPV,"81398,01",0,"287242998,22"
05/13/2024,52358,,,Terminal LS - Tarjeta TPV,612694,0,"287855692,22"
05/14/2024,52786,,,Terminal LS - Efectivo TPV,0,1128600,"286727092,22"
05/14/2024,52802,,,Terminal LS - Transferencia TPV,1024338,0,"287751430,22"
05/14/2024,52972,,16299,Terminal LS - Efectivo TPV,"129550,01",0,"287880980,23"
05/14/2024,52973,,16302,Terminal LS - Efectivo TPV,61000,0,"287941980,23"
05/14/2024,52971,,16293,Terminal LS - Efectivo TPV,61185,0,"288003165,23"
05/14/2024,52970,,16291,Terminal LS - Efectivo TPV,5800,0,"288008965,23"
05/15/2024,53175,,16326,Terminal LS - Efectivo TPV,76600,0,"288085565,23"
05/15/2024,52974,,,Terminal LS - Efectivo TPV,257550,0,"288343115,23"
05/15/2024,52974,,,Terminal LS - Efectivo TPV,0,257550,"288085565,23"
05/15/2024,52984,,,Terminal LS - Tarjeta TPV,1143513,0,"289229078,23"
05/15/2024,53177,,16341,Terminal LS - Efectivo TPV,85659,0,"289314737,23"
05/15/2024,53174,,16325,Terminal LS - Efectivo TPV,151915,0,"289466652,23"
05/15/2024,53172,,16309,Terminal LS - Efectivo TPV,62451,0,"289529103,23"
05/15/2024,53173,,16316,Terminal LS - Efectivo TPV,147500,0,"289676603,23"
05/15/2024,53176,,16331,Terminal LS - Efectivo TPV,76318,0,"289752921,23"
05/16/2024,53363,,16348,Terminal LS - Efectivo TPV,15300,0,"289768221,23"
05/16/2024,53195,,,Terminal LS - Transferencia TPV,1474191,0,"291242412,23"
05/16/2024,53178,,,Terminal LS - Efectivo TPV,0,600600,"290641812,23"
05/16/2024,53367,,16374,Terminal LS - Efectivo TPV,147937,0,"290789749,23"
05/16/2024,53368,,16376,Terminal LS - Efectivo TPV,145479,0,"290935228,23"
05/16/2024,53370,,16380,Terminal LS - Efectivo TPV,137000,0,"291072228,23"
05/16/2024,53369,,16377,Terminal LS - Efectivo TPV,313028,0,"291385256,23"
05/16/2024,53361,,16345,Terminal LS - Efectivo TPV,205500,0,"291590756,23"
05/16/2024,53362,,16346,Terminal LS - Efectivo TPV,69926,0,"291660682,23"
05/16/2024,53364,,16350,Terminal LS - Efectivo TPV,65500,0,"291726182,23"
05/16/2024,53365,,16357,Terminal LS - Efectivo TPV,64000,0,"291790182,23"
05/16/2024,53366,,16364,Terminal LS - Efectivo TPV,51850,0,"291842032,23"
05/17/2024,53747,,16437,Terminal LS - Efectivo TPV,"232066,98",0,"292074099,21"
05/17/2024,53371,,,Terminal LS - Efectivo TPV,0,1215600,"290858499,21"
05/17/2024,53746,,16411,Terminal LS - Efectivo TPV,"92105,99",0,"290950605,2"
05/17/2024,53745,,16400,Terminal LS - Efectivo TPV,"90466,99",0,"291041072,19"
05/17/2024,53388,,,Terminal LS - Transferencia TPV,1087272,0,"292128344,19"
05/17/2024,53743,,16390,Terminal LS - Efectivo TPV,"243648,01",0,"292371992,2"
05/17/2024,53742,,16389,Terminal LS - Efectivo TPV,"489099,99",0,"292861092,19"
05/17/2024,53744,,16396,Terminal LS - Efectivo TPV,83583,0,"292944675,19"
05/18/2024,54270,,16535,Terminal LS - Efectivo TPV,141650,0,"293086325,19"
05/18/2024,54264,,16471,Terminal LS - Efectivo TPV,4000,0,"293090325,19"
05/18/2024,54265,,16473,Terminal LS - Efectivo TPV,132750,0,"293223075,19"
05/18/2024,54271,,16540,Terminal LS - Efectivo TPV,68771,0,"293291846,19"
05/18/2024,54272,,16541,Terminal LS - Efectivo TPV,81726,0,"293373572,19"
05/18/2024,54273,,16545,Terminal LS - Efectivo TPV,77620,0,"293451192,19"
05/18/2024,54268,,16533,Terminal LS - Efectivo TPV,218245,0,"293669437,19"
05/18/2024,54269,,16534,Terminal LS - Efectivo TPV,188855,0,"293858292,19"
05/18/2024,54267,,16518,Terminal LS - Efectivo TPV,44704,0,"293902996,19"
05/18/2024,53761,,,Terminal LS - Tarjeta TPV,1210156,0,"295113152,19"
05/18/2024,54263,,16455,Terminal LS - Efectivo TPV,8000,0,"295121152,19"
05/18/2024,54266,,16517,Terminal LS - Efectivo TPV,"63499,99",0,"295184652,18"
05/18/2024,53748,,,Terminal LS - Efectivo TPV,0,1231050,"293953602,18"
05/18/2024,53748,,,Terminal LS - Efectivo TPV,1231050,0,"295184652,18"
05/19/2024,54730,,16616,Terminal LS - Efectivo TPV,"94836,99",0,"295279489,17"
05/19/2024,54274,,,Terminal LS - Efectivo TPV,1029850,0,"296309339,17"
05/19/2024,54723,,16555,Terminal LS - Efectivo TPV,2800,0,"296312139,17"
05/19/2024,54722,,16549,Terminal LS - Efectivo TPV,51850,0,"296363989,17"
05/19/2024,54729,,16614,Terminal LS - Efectivo TPV,"175850,01",0,"296539839,18"
05/19/2024,54728,,16613,Terminal LS - Efectivo TPV,66500,0,"296606339,18"
05/19/2024,54727,,16600,Terminal LS - Efectivo TPV,118000,0,"296724339,18"
05/19/2024,54726,,16596,Terminal LS - Efectivo TPV,"129035,01",0,"296853374,19"
05/19/2024,54725,,16587,Terminal LS - Efectivo TPV,61500,0,"296914874,19"
05/19/2024,54724,,16571,Terminal LS - Efectivo TPV,140500,0,"297055374,19"
05/19/2024,54274,,,Terminal LS - Efectivo TPV,0,1029850,"296025524,19"
05/19/2024,54731,,16627,Terminal LS - Efectivo TPV,42400,0,"296067924,19"
05/19/2024,54295,,,Terminal LS - Tarjeta TPV,2094987,0,"298162911,19"
05/20/2024,54732,,,Terminal LS - Efectivo TPV,0,883300,"297279611,19"
05/20/2024,54744,,,Terminal LS - Tarjeta TPV,1295706,0,"298575317,19"
05/20/2024,54732,,,Terminal LS - Efectivo TPV,883300,0,"299458617,19"
05/21/2024,54820,,16644,Terminal LS - Efectivo TPV,79541,0,"299538158,19"
05/21/2024,54819,,16642,Terminal LS - Efectivo TPV,70472,0,"299608630,19"
05/21/2024,54818,,16639,Terminal LS - Efectivo TPV,"137666,99",0,"299746297,18"
05/21/2024,54817,,16631,Terminal LS - Efectivo TPV,89210,0,"299835507,18"
05/22/2024,55055,,16649,Terminal LS - Efectivo TPV,2800,0,"299838307,18"
05/22/2024,55062,,16678,Terminal LS - Efectivo TPV,127950,0,"299966257,18"
05/22/2024,55061,,16676,Terminal LS - Efectivo TPV,"61999,99",0,"300028257,17"
05/22/2024,55060,,16674,Terminal LS - Efectivo TPV,81507,0,"300109764,17"
05/22/2024,55059,,16672,Terminal LS - Efectivo TPV,20552,0,"300130316,17"
05/22/2024,55058,,16659,Terminal LS - Efectivo TPV,"192949,99",0,"300323266,16"
05/22/2024,55057,,16658,Terminal LS - Efectivo TPV,51850,0,"300375116,16"
05/22/2024,54821,,,Terminal LS - Efectivo TPV,376900,0,"300752016,16"
05/22/2024,54826,,,Terminal LS - Tarjeta TPV,432291,0,"301184307,16"
05/22/2024,55054,,16645,Terminal LS - Efectivo TPV,11200,0,"301195507,16"
05/22/2024,55056,,16654,Terminal LS - Efectivo TPV,79500,0,"301275007,16"
05/22/2024,54821,,,Terminal LS - Efectivo TPV,0,376900,"300898107,16"
05/23/2024,55250,,16703,Terminal LS - Efectivo TPV,77902,0,"300976009,16"
05/23/2024,55068,,,Terminal LS - Tarjeta TPV,534204,0,"301510213,16"
05/23/2024,55063,,,Terminal LS - Efectivo TPV,0,630350,"300879863,16"
05/23/2024,55063,,,Terminal LS - Efectivo TPV,630350,0,"301510213,16"
05/23/2024,55256,,16727,Terminal LS - Efectivo TPV,4000,0,"301514213,16"
05/23/2024,55255,,16716,Terminal LS - Efectivo TPV,80306,0,"301594519,16"
05/23/2024,55254,,16711,Terminal LS - Efectivo TPV,104561,0,"301699080,16"
05/23/2024,55253,,16709,Terminal LS - Efectivo TPV,123463,0,"301822543,16"
05/23/2024,55252,,16707,Terminal LS - Efectivo TPV,68850,0,"301891393,16"
05/23/2024,55251,,16704,Terminal LS - Efectivo TPV,5400,0,"301896793,16"
05/23/2024,55249,,16698,Terminal LS - Efectivo TPV,51850,0,"301948643,16"
05/23/2024,55248,,16695,Terminal LS - Efectivo TPV,138300,0,"302086943,16"
05/23/2024,55247,,16693,Terminal LS - Efectivo TPV,"76999,99",0,"302163943,15"
05/23/2024,55246,,16687,Terminal LS - Efectivo TPV,123299,0,"302287242,15"
05/24/2024,55279,,,Terminal LS - Transferencia TPV,1290890,0,"303578132,15"
05/24/2024,55605,,16763,Terminal LS - Efectivo TPV,"206850,01",0,"303784982,16"
05/24/2024,55608,,16777,Terminal LS - Efectivo TPV,5800,0,"303790782,16"
05/24/2024,55610,,16792,Terminal LS - Efectivo TPV,"88827,99",0,"303879610,15"
05/24/2024,55613,,16806,Terminal LS - Efectivo TPV,10200,0,"303889810,15"
05/24/2024,55606,,16767,Terminal LS - Efectivo TPV,12700,0,"303902510,15"
05/24/2024,55611,,16795,Terminal LS - Efectivo TPV,"100955,99",0,"304003466,14"
05/24/2024,55612,,16797,Terminal LS - Efectivo TPV,172302,0,"304175768,14"
05/24/2024,55614,,16811,Terminal LS - Efectivo TPV,205000,0,"304380768,14"
05/24/2024,55602,,16754,Terminal LS - Efectivo TPV,"58499,99",0,"304439268,13"
05/24/2024,55609,,16785,Terminal LS - Efectivo TPV,"121823,99",0,"304561092,12"
05/24/2024,55257,,,Terminal LS - Efectivo TPV,0,855050,"303706042,12"
05/24/2024,55607,,16775,Terminal LS - Efectivo TPV,75225,0,"303781267,12"
05/24/2024,55604,,16756,Terminal LS - Efectivo TPV,"124000,01",0,"303905267,13"
05/24/2024,55603,,16755,Terminal LS - Efectivo TPV,74000,0,"303979267,13"
05/25/2024,56048,,16886,Terminal LS - Efectivo TPV,38500,0,"304017767,13"
05/25/2024,55666,,,Terminal LS - Transferencia TPV,3193444,0,"307211211,13"
05/25/2024,56046,,16862,Terminal LS - Efectivo TPV,68833,0,"307280044,13"
05/25/2024,56045,,16846,Terminal LS - Efectivo TPV,27964,0,"307308008,13"
05/25/2024,56044,,16817,Terminal LS - Efectivo TPV,51850,0,"307359858,13"
05/25/2024,56049,,16893,Terminal LS - Efectivo TPV,"76754,99",0,"307436613,12"
05/25/2024,56050,,16896,Terminal LS - Efectivo TPV,103850,0,"307540463,12"
05/25/2024,56052,,16900,Terminal LS - Efectivo TPV,34500,0,"307574963,12"
05/25/2024,56051,,16898,Terminal LS - Efectivo TPV,80906,0,"307655869,12"
05/25/2024,56047,,16875,Terminal LS - Efectivo TPV,51850,0,"307707719,12"
05/25/2024,55615,,,Terminal LS - Efectivo TPV,0,1256750,"306450969,12"
05/26/2024,56456,,16909,Terminal LS - Efectivo TPV,62988,0,"306513957,12"
05/26/2024,56462,,16976,Terminal LS - Efectivo TPV,"82499,99",0,"306596457,11"
05/26/2024,56461,,16974,Terminal LS - Efectivo TPV,"64500,01",0,"306660957,12"
05/26/2024,56459,,16955,Terminal LS - Efectivo TPV,"103468,98",0,"306764426,1"
05/26/2024,56458,,16953,Terminal LS - Efectivo TPV,"73000,01",0,"306837426,11"
05/26/2024,56457,,16943,Terminal LS - Efectivo TPV,88500,0,"306925926,11"
05/26/2024,56067,,,Terminal LS - Tarjeta TPV,1406147,0,"308332073,11"
05/26/2024,56460,,16960,Terminal LS - Efectivo TPV,81781,0,"308413854,11"
05/26/2024,56053,,,Terminal LS - Efectivo TPV,535100,0,"308948954,11"
05/26/2024,56053,,,Terminal LS - Efectivo TPV,0,535100,"308413854,11"
05/27/2024,56463,,,Terminal LS - Efectivo TPV,0,556800,"307857054,11"
05/27/2024,56484,,,Terminal LS - Transferencia TPV,1436861,0,"309293915,11"
05/28/2024,56569,,16986,Terminal LS - Efectivo TPV,35606,0,"309329521,11"
05/29/2024,56641,,16999,Terminal LS - Efectivo TPV,4000,0,"309333521,11"
05/29/2024,56570,,,Terminal LS - Efectivo TPV,0,35700,"309297821,11"
05/29/2024,56570,,,Terminal LS - Efectivo TPV,35700,0,"309333521,11"
05/29/2024,56574,,,Terminal LS - Tarjeta TPV,111766,0,"309445287,11"
05/29/2024,56643,,17004,Terminal LS - Efectivo TPV,72000,0,"309517287,11"
05/29/2024,56642,,17003,Terminal LS - Efectivo TPV,"99999,98",0,"309617287,09"
05/29/2024,56640,,16989,Terminal LS - Efectivo TPV,"54999,99",0,"309672287,08"
05/30/2024,56907,,17048,Terminal LS - Efectivo TPV,"31999,99",0,"309704287,07"
05/30/2024,56896,,17007,Terminal LS - Efectivo TPV,66648,0,"309770935,07"
05/30/2024,56906,,17040,Terminal LS - Efectivo TPV,65500,0,"309836435,07"
05/30/2024,56897,,17019,Terminal LS - Efectivo TPV,7500,0,"309843935,07"
05/30/2024,56898,,17021,Terminal LS - Efectivo TPV,2700,0,"309846635,07"
05/30/2024,56899,,17024,Terminal LS - Efectivo TPV,52500,0,"309899135,07"
05/30/2024,56900,,17027,Terminal LS - Efectivo TPV,81000,0,"309980135,07"
05/30/2024,56901,,17028,Terminal LS - Efectivo TPV,58000,0,"310038135,07"
05/30/2024,56902,,17033,Terminal LS - Efectivo TPV,"131767,01",0,"310169902,08"
05/30/2024,56644,,,Terminal LS - Efectivo TPV,0,231000,"309938902,08"
05/30/2024,56653,,,Terminal LS - Transferencia TPV,294357,0,"310233259,08"
05/30/2024,56903,,17035,Terminal LS - Efectivo TPV,97459,0,"310330718,08"
05/30/2024,56904,,17036,Terminal LS - Efectivo TPV,59800,0,"310390518,08"
05/30/2024,56905,,17039,Terminal LS - Efectivo TPV,88828,0,"310479346,08"
05/30/2024,56908,,17061,Terminal LS - Efectivo TPV,81507,0,"310560853,08"
05/31/2024,57416,,17130,Terminal LS - Efectivo TPV,98000,0,"310658853,08"
05/31/2024,57414,,17123,Terminal LS - Efectivo TPV,51850,0,"310710703,08"
05/31/2024,57412,,17097,Terminal LS - Efectivo TPV,"78065,99",0,"310788769,07"
05/31/2024,57417,,17154,Terminal LS - Efectivo TPV,"197104,01",0,"310985873,08"
05/31/2024,57420,,17164,Terminal LS - Efectivo TPV,4000,0,"310989873,08"
05/31/2024,57407,,17068,Terminal LS - Efectivo TPV,5800,0,"310995673,08"
05/31/2024,57409,,17083,Terminal LS - Efectivo TPV,64463,0,"311060136,08"
05/31/2024,57415,,17129,Terminal LS - Efectivo TPV,78667,0,"311138803,08"
05/31/2024,57419,,17162,Terminal LS - Efectivo TPV,65600,0,"311204403,08"
05/31/2024,57418,,17155,Terminal LS - Efectivo TPV,16500,0,"311220903,08"
05/31/2024,56944,,,Terminal LS - Transferencia TPV,2161846,0,"313382749,08"
05/31/2024,57411,,17087,Terminal LS - Efectivo TPV,116000,0,"313498749,08"
05/31/2024,57413,,17110,Terminal LS - Efectivo TPV,71400,0,"313570149,08"
05/31/2024,57408,,17080,Terminal LS - Efectivo TPV,50041,0,"313620190,08"
05/31/2024,56909,,,Terminal LS - Efectivo TPV,0,825400,"312794790,08"
05/31/2024,57410,,17086,Terminal LS - Efectivo TPV,"63499,99",0,"312858290,07"
